"id","feature","fc","pval","qval","geneNames"
"MSTRG.2562","gene",1.12324642856688,0.00190206459072972,0.0187302002900908,"FAU"
"MSTRG.3063","gene",0.816246119272437,0.00191071064183146,0.0187803677955479,"C1R"
"MSTRG.3964","gene",0.804747275579672,0.00192416522852046,0.0188775245425161,"KCTD12"
"MSTRG.694","gene",0.820587574623262,0.00193213290849048,0.0188847921966754,"DIPK1A"
"MSTRG.2702","gene",0.883965532869531,0.00193374992776452,0.0188847921966754,"RAB6A"
"MSTRG.5475","gene",1.18724039289209,0.00193561977507528,0.0188847921966754,"STX4"
"MSTRG.2297","gene",0.849324349423523,0.00194146996411071,0.0189069855805109,"PLEKHA7"
"MSTRG.14804","gene",0.89051448710216,0.00196353082762579,0.01900930123603,"PALM2AKAP2"
"MSTRG.688","gene",0.83170651552876,0.00196783330650252,0.01900930123603,"TGFBR3"
"MSTRG.14163","gene",0.879663571710063,0.00196865379817424,0.01900930123603,"ASPH"
"MSTRG.10981","gene",0.720909246262226,0.00197044502246957,0.01900930123603,"ADH1B"
"MSTRG.6992","gene",1.2504787856229,0.0019710731704079,0.01900930123603,"NCLN"
"MSTRG.1861","gene",0.661151459374092,0.00197361195028767,0.01900930123603,"TMEM254"
"MSTRG.1325","gene",0.880956355608957,0.00197713987893655,0.01900930123603,"ATP2B4"
"MSTRG.2183","gene",1.18073936307733,0.00201126819959119,0.0192899252105849,"TOLLIP"
"MSTRG.10221","gene",0.903383021133508,0.00201698432850717,0.0192899252105849,"GBE1"
"MSTRG.4213","gene",0.879048106810497,0.00201791034427568,0.0192899252105849,"SEC23A"
"MSTRG.6934","gene",1.25583878782814,0.00202091879097277,0.0192899252105849,"R3HDM4"
"MSTRG.4380","gene",1.11463619476783,0.00204307319758845,0.0194297114976743,"PNMA1"
"MSTRG.14709","gene",0.940298166691622,0.00204621003088867,0.0194297114976743,"IARS1"
"MSTRG.142","gene",1.1590376500096,0.00204658647961509,0.0194297114976743,"EFHD2"
"MSTRG.7047","gene",1.21221467416771,0.00205130877531046,0.0194396430176374,"CLPP"
"MSTRG.5426","gene",1.16463021710207,0.00205894889364999,0.0194584167528025,"CDIPT"
"MSTRG.1777","gene",0.883735599809291,0.00206161176500563,0.0194584167528025,"SAR1A"
"MSTRG.6667","gene",1.25038977065799,0.00206679123743703,0.0194584167528025,"ARHGDIA"
"MSTRG.6774","gene",0.878611749364298,0.00207168157850612,0.0194584167528025,"RNMT"
"MSTRG.15065","gene",1.48133378977421,0.00207168847046668,0.0194584167528025,"NPDC1"
"MSTRG.5765","gene",1.23422435851386,0.00207807647145519,0.0194838091862678,"PIEZO1"
"MSTRG.157","gene",1.25301202253017,0.00208254432861388,0.0194911405481596,"EPHA2"
"MSTRG.6681","gene",1.26454368119335,0.00208952452023614,0.0195001802047116,"RFNG"
"MSTRG.11329","gene",0.856451393184228,0.00209347345568567,0.0195001802047116,"BRIX1"
"MSTRG.8721","gene",1.12728521636254,0.00209457306283589,0.0195001802047116,"AAMP"
"MSTRG.7302","gene",1.22192246393982,0.00209967128744415,0.0195004381972354,"COPE"
"MSTRG.15430","gene",0.860339974312848,0.00210300352781956,0.0195004381972354,"ACSL4"
"MSTRG.7833","gene",1.06314549630608,0.00210566380684973,0.0195004381972354,"PXDN"
"MSTRG.8631","gene",0.855398439909286,0.00211831480877089,0.0195833019384274,"HSPE1-MOB4"
"MSTRG.8631","gene",0.855398439909286,0.00211831480877089,0.0195833019384274,"HSPE1"
"MSTRG.14826","gene",0.878270974278466,0.00213168187846968,0.0196724847702403,"CDC26"
"MSTRG.2638","gene",1.14547618898339,0.00215341859008111,0.0198384625511305,"PPP1CA"
"MSTRG.5621","gene",1.10752471347912,0.00215897965047962,0.019855103289976,"THAP11"
"MSTRG.14014","gene",1.34571417778749,0.00216653150415336,0.0198899628367412,"PDLIM2"
"MSTRG.5450","gene",1.08667130637244,0.00218209279182169,0.0199981051701093,"TBC1D10B"
"MSTRG.5450","gene",1.08667130637244,0.00218209279182169,0.0199981051701093,"CD2BP2"
"MSTRG.13690","gene",1.25425480208729,0.00219332316087906,0.0200359197593565,"ORAI2"
"MSTRG.7481","gene",1.28923114221574,0.00219379681177523,0.0200359197593565,"RABAC1"
"MSTRG.6856","gene",0.900613986922646,0.00220090402862172,0.0200661732816408,"RPL17"
"MSTRG.6856","gene",0.900613986922646,0.00220090402862172,0.0200661732816408,"RPL17-C18orf32"
"MSTRG.6516","gene",0.89708830381589,0.00221657899373584,0.0201743024421259,"PRKAR1A"
"MSTRG.7342","gene",0.899464319401458,0.00222462651144151,0.0202127577190768,"URI1"
"MSTRG.15388","gene",0.819330512673915,0.00223134658706481,0.0202390407416787,"ARMCX3"
"MSTRG.2908","gene",1.20068088442651,0.00223610698376131,0.0202474892639209,"HMBS"
"MSTRG.6972","gene",1.37344355778605,0.00225110264853479,0.0203484287272683,"SF3A2"
"MSTRG.7457","gene",1.10320865821451,0.0022693648679849,0.0204216684315059,"AKT2"
"MSTRG.349","gene",1.18677606264385,0.00227010064643951,0.0204216684315059,"ZNF362"
"MSTRG.6966","gene",1.34038508476402,0.0022719608101428,0.0204216684315059,"BTBD2"
"MSTRG.6026","gene",1.13367400545295,0.00227465255411441,0.0204216684315059,"FLII"
"MSTRG.258","gene",1.25172746827932,0.00228479431566664,0.0204598474030362,"ZNF593"
"MSTRG.9695","gene",0.933026506228442,0.00228664330847095,0.0204598474030362,"ST13"
"MSTRG.13819","gene",1.23712074869231,0.00229376645866231,0.0204889139077809,"MIR3654"
"MSTRG.11938","gene",1.1378458919578,0.0022993304192146,0.0205039785106354,"B4GALT7"
"MSTRG.2606","gene",1.19802344056437,0.0023090615107163,0.0205560896778919,"YIF1A"
"MSTRG.1751","gene",0.829291462159711,0.00232906878138706,0.0206993541444954,"NRBF2"
"MSTRG.7743","gene",1.22422061149551,0.00235166256659658,0.020839262141921,"PPP1R12C"
"MSTRG.549","gene",1.11386936919691,0.0023526927947668,0.020839262141921,"MRPL37"
"MSTRG.10798","gene",0.856359993243465,0.00236685139997972,0.0209155809291643,"SMIM20"
"MSTRG.8383","gene",1.4459995872383,0.0023692195492756,0.0209155809291643,"LIMS2"
"MSTRG.10024","gene",1.106898460731,0.00239341491102452,0.0210939634158294,"MAP4"
"MSTRG.8446","gene",0.905505147345228,0.00241981951520998,0.0212876825077753,"TNFAIP6"
"MSTRG.6684","gene",1.27808202943493,0.00242344645795778,0.0212876825077753,"FASN"
"MSTRG.8864","gene",1.20799766759184,0.00242903580748832,0.0213013952736289,"BOK"
"MSTRG.14209","gene",0.772393478517175,0.0024332862791332,0.0213033408014178,"FABP5"
"MSTRG.9889","gene",0.645332644616508,0.00245634283995444,0.0214696544424448,"TBC1D5"
"MSTRG.6513","gene",0.773930940513552,0.00247623106001282,0.0216052174654639,"ABCA8"
"MSTRG.5056","gene",1.08751729395706,0.00248002401693204,0.0216052174654639,"ANPEP"
"MSTRG.12509","gene",0.880207941444963,0.00248910460012142,0.0216486597457928,"SERINC1"
"MSTRG.13452","gene",0.877240374071198,0.00249984165341155,0.0217063426325784,"VKORC1L1"
"MSTRG.5694","gene",1.2918733930357,0.00250549099527375,0.0217197317754223,"BCAR1"
"MSTRG.9624","gene",1.12741832023883,0.00251884448334927,0.0217787863738519,"MYH9"
"MSTRG.3745","gene",1.14786090458965,0.00252054032919768,0.0217787863738519,"OGFOD2"
"MSTRG.3745","gene",1.14786090458965,0.00252054032919768,0.0217787863738519,"ARL6IP4"
"MSTRG.380","gene",2.71254467807061,0.0025322173864667,0.0218323115862007,"ZC3H12A"
"MSTRG.6953","gene",1.11383758273762,0.00254265478455729,0.0218323115862007,"DAZAP1"
"MSTRG.9057","gene",1.71866757599481,0.00254282266577033,0.0218323115862007,"SCAND1"
"MSTRG.1557","gene",1.12895823978107,0.00254601489937345,0.0218323115862007,"PFKP"
"MSTRG.6938","gene",1.23894196100461,0.00254737826185436,0.0218323115862007,"TMEM259"
"MSTRG.14124","gene",0.863947808706843,0.00256626611407096,0.0219403084969326,"FNTA"
"MSTRG.4916","gene",1.22009071335482,0.00256827741293519,0.0219403084969326,"RPLP1"
"MSTRG.15568","gene",1.08855114818986,0.00257877158779207,0.0219622253164006,"BCAP31"
"MSTRG.4823","gene",0.843200299413889,0.00257914938000847,0.0219622253164006,"CCPG1"
"MSTRG.15071","gene",1.13617967671204,0.00261224200562249,0.0221325459180656,"TUBB4B"
"MSTRG.8117","gene",0.859337962851176,0.00261419179782563,0.0221325459180656,"ANTXR1"
"MSTRG.9791","gene",1.20225398513207,0.0026148175627223,0.0221325459180656,"NCAPH2"
"MSTRG.8362","gene",0.710733044469838,0.00261589281368968,0.0221325459180656,"C2orf76"
"MSTRG.8284","gene",0.897247978210139,0.00262935291633837,0.0222108917277912,"RPL31"
"MSTRG.9934","gene",0.906347570316287,0.0026465630446838,0.0223206146416076,"CRTAP"
"MSTRG.14044","gene",1.13828377363301,0.00265234948430626,0.0223337962946043,"SCARA3"
"MSTRG.14899","gene",0.90962176307534,0.0026590409981051,0.0223545449888391,"RPL12"
"MSTRG.11216","gene",0.874223891575174,0.00267922853541069,0.0224876511252522,"TRAPPC11"
"MSTRG.14397","gene",1.14302297245945,0.0026833789447871,0.0224876511252522,"LY6E"
"MSTRG.10737","gene",1.24358523046462,0.00269669189991473,0.0225167711656725,"WFS1"
"MSTRG.8230","gene",1.18597304431327,0.00270000234602108,0.0225167711656725,"CYTOR"
"MSTRG.4524","gene",1.07846075055551,0.00270084088079448,0.0225167711656725,"CDC42BPB"
"MSTRG.2640","gene",1.19923188295686,0.00270388609875227,0.0225167711656725,"CORO1B"
"MSTRG.13680","gene",1.15892179920115,0.00272579226657321,0.0226635055120112,"PLOD3"
"MSTRG.5133","gene",1.30677546726001,0.00273976740938697,0.0227439404408765,"METTL26"
"MSTRG.13915","gene",1.12468646904963,0.00276392263316239,0.0229084998184368,"CHPF2"
"MSTRG.12012","gene",0.853478746094343,0.00278590861387729,0.0230545927232912,"NRN1"
"MSTRG.927","gene",1.07859681101189,0.00280453382941392,0.0231724607655325,"S100A6"
"MSTRG.10586","gene",1.05697317122093,0.0028128236484366,0.0232046980544973,"EIF4G1"
"MSTRG.10197","gene",0.856413172924376,0.00282254312499086,0.0232260383452732,"ARL6IP5"
"MSTRG.8630","gene",0.898343382772851,0.00282419490469188,0.0232260383452732,"HSPD1"
"MSTRG.10319","gene",0.821584132314533,0.00283227712838707,0.023234961268811,"CCDC58"
"MSTRG.1660","gene",0.62132341998752,0.00283406770393024,0.023234961268811,"ZEB1"
"MSTRG.3570","gene",0.791761251414322,0.0028657714024154,0.0234585126563044,"WASHC3"
"MSTRG.3778","gene",1.32153478683711,0.00288788940661333,0.0235787264876554,"ULK1"
"MSTRG.3448","gene",0.909286412429419,0.00288937495537078,0.0235787264876554,"GNS"
"MSTRG.7488","gene",1.24790008635775,0.00289771777136849,0.023610372226497,"ERF"
"MSTRG.3591","gene",0.809640614938325,0.00291143065144872,0.0236856081305551,"WASHC4"
"MSTRG.6958","gene",1.33478851741185,0.00295118867900834,0.0239721747075209,"MBD3"
"MSTRG.15075","gene",1.16390992992476,0.00296304790126256,0.0240315909537982,"NELFB"
"MSTRG.2539","gene",1.17562666949561,0.00296761939555557,0.0240318091327685,"PPP1R14B"
"MSTRG.3596","gene",1.06547256416951,0.00297890761678699,0.0240544920188043,"CKAP4"
"MSTRG.3330","gene",1.34800767477193,0.00297951820580877,0.0240544920188043,"TARBP2"
"MSTRG.2298","gene",0.915181909334047,0.00299128462494913,0.024103871984062,"RPS13"
"MSTRG.5200","gene",1.29249780950536,0.00299475111450997,0.024103871984062,"ATP6V0C"
"MSTRG.10139","gene",0.803402935494436,0.00301968015414844,0.0242340846548747,"SELENOK"
"MSTRG.5118","gene",1.29413079636531,0.00302009489174782,0.0242340846548747,"MPG"
"MSTRG.7221","gene",1.21020519919298,0.0030387880293965,0.0243471380294677,"GIPC1"
"MSTRG.14810","gene",0.905493843664514,0.00306429475818781,0.0244548381516693,"PTGR1"
"MSTRG.5176","gene",1.20462622602895,0.00306479923550695,0.0244548381516693,"NUBP2"
"MSTRG.11915","gene",1.24640468156375,0.00306610395131557,0.0244548381516693,"CLTB"
"MSTRG.7299","gene",1.07173527299845,0.00310270226398179,0.0246683536628241,"UPF1"
"MSTRG.6403","gene",1.06683300417384,0.00310296443187785,0.0246683536628241,"NME1"
"MSTRG.6403","gene",1.06683300417384,0.00310296443187785,0.0246683536628241,"NME2"
"MSTRG.6403","gene",1.06683300417384,0.00310296443187785,0.0246683536628241,"NME1-NME2"
"MSTRG.6932","gene",1.3075556841155,0.00311107428243207,0.0246683536628241,"MED16"
"MSTRG.10354","gene",1.03180385772567,0.00311153401911946,0.0246683536628241,"SEC61A1"
"MSTRG.13796","gene",0.895415330798162,0.00311760081213608,0.0246794507403826,"UBE2H"
"MSTRG.10080","gene",1.1086250482908,0.00312519679304168,0.024702601855911,"GNAI2"
"MSTRG.9684","gene",1.26294918877994,0.00314184279737684,0.0247647664991395,"RPS19BP1"
"MSTRG.8307","gene",0.862572386583479,0.00314242782165708,0.0247647664991395,"RANBP2"
"MSTRG.11812","gene",0.908168600746,0.00315419088628133,0.0248121877027385,"CSNK1A1"
"MSTRG.2796","gene",0.827743636662486,0.00316044731059251,0.0248121877027385,"CWC15"
"MSTRG.929","gene",1.07981519932806,0.00316252165500108,0.0248121877027385,"S100A4"
"MSTRG.15350","gene",0.907806660214987,0.00317752345372868,0.0248627629588649,"COX7B"
"MSTRG.7026","gene",1.12050750743132,0.00318158428239035,0.0248627629588649,"MYDGF"
"MSTRG.14037","gene",0.867957447915281,0.00318307309439325,0.0248627629588649,"BNIP3L"
"MSTRG.6928","gene",1.35581209963549,0.0031907306484743,0.0248858166211388,"RNF126"
"MSTRG.9496","gene",0.916734987805514,0.00320082583754555,0.0248910797317684,"UBE2L3"
"MSTRG.5287","gene",0.903149293453706,0.00321614448377805,0.0248910797317684,"GSPT1"
"MSTRG.7741","gene",1.30875459537954,0.00321825521672925,0.0248910797317684,"LENG8"
"MSTRG.10777","gene",0.90926283110649,0.00321890894782317,0.0248910797317684,"SLIT2"
"MSTRG.10084","gene",1.20888463461893,0.00322078535545334,0.0248910797317684,"IFRD2"
"MSTRG.11353","gene",0.880174084567186,0.00322391713645842,0.0248910797317684,"RPL37"
"MSTRG.11700","gene",0.899867963275658,0.00322435507115382,0.0248910797317684,"C5orf24"
"MSTRG.11700","gene",0.899867963275658,0.00322435507115382,0.0248910797317684,"DDX46"
"MSTRG.7219","gene",1.1048369722662,0.00323051002501129,0.0249022405426526,"DDX39A"
"MSTRG.4401","gene",1.13732259744392,0.00323582413582124,0.0249068966961029,"LTBP2"
"MSTRG.7538","gene",1.15217653447855,0.00324445234530768,0.0249358731478935,"CLPTM1"
"MSTRG.10450","gene",0.877200757907545,0.00325076149625403,0.0249358731478935,"PLSCR1"
"MSTRG.9307","gene",0.871289417471868,0.0032575511346733,0.0249358731478935,"RWDD2B"
"MSTRG.8894","gene",1.13097635015378,0.00325845089735144,0.0249358731478935,"SNRPB"
"MSTRG.7377","gene",1.18439051941213,0.00326846882155718,0.0249763918040381,"FXYD5"
"MSTRG.14269","gene",0.844357942814348,0.00328204011432076,0.025043907827602,"NIPAL2"
"MSTRG.8622","gene",0.900446227816589,0.00328815858474196,0.0250544417811463,"SF3B1"
"MSTRG.7023","gene",1.23356698296406,0.00329824986627236,0.0250869022769722,"UBXN6"
"MSTRG.11829","gene",0.922466440740668,0.00330697635400157,0.0250869022769722,"SMIM3"
"MSTRG.3733","gene",0.853684462369338,0.00331128223228294,0.0250869022769722,"DIABLO"
"MSTRG.6189","gene",1.23446449494207,0.00331139519465329,0.0250869022769722,"CISD3"
"MSTRG.8846","gene",1.22319910310568,0.00332931232079425,0.0251517173401959,"GPC1"
"MSTRG.7423","gene",1.30012139489562,0.00332946333928463,0.0251517173401959,"YIF1B"
"MSTRG.5616","gene",1.41081889435866,0.00333599705461396,0.025165124714406,"PSMB10"
"MSTRG.1437","gene",0.870545791284686,0.00340567906300449,0.0256541750500965,"SRP9"
"MSTRG.13668","gene",1.18099473210236,0.00344355316508682,0.0258668573136018,"POP7"
"MSTRG.13651","gene",1.24177015222542,0.00344369658637966,0.0258668573136018,"LAMTOR4"
"MSTRG.13532","gene",1.12381263933931,0.00347199635664119,0.0260424350835725,"POR"
"MSTRG.12033","gene",0.738204838854495,0.00348881982097671,0.026094400901775,"SLC35B3"
"MSTRG.10383","gene",0.889751403194432,0.00349020505845254,0.026094400901775,"MRPL3"
"MSTRG.13503","gene",1.14616421061304,0.00349372841120588,0.026094400901775,"CLIP2"
"MSTRG.10403","gene",0.828744135988835,0.00353746216638506,0.0263837798813036,"ANAPC13"
"MSTRG.8512","gene",0.933450844610873,0.00355120436672851,0.0264489699876907,"GORASP2"
"MSTRG.3513","gene",0.900751939729722,0.00357170639976312,0.0265642523796728,"DUSP6"
"MSTRG.7075","gene",1.24147865221561,0.00360037875125041,0.0267398916244553,"SNAPC2"
"MSTRG.9237","gene",1.24692574582767,0.00361839457511026,0.0268360035248009,"ADRM1"
"MSTRG.11935","gene",1.24206648651812,0.00365707975102558,0.027084926783506,"PDLIM7"
"MSTRG.14782","gene",1.54795597148376,0.00370773913380518,0.0273854314467414,"ZNF189"
"MSTRG.8394","gene",1.43125568712655,0.00370801227607165,0.0273854314467414,"MZT2B"
"MSTRG.2597","gene",1.18418406265864,0.00372707174199638,0.0274878038656581,"SART1"
"MSTRG.9213","gene",0.927483999484997,0.00373338303708926,0.0274960020893147,"STX16"
"MSTRG.9213","gene",0.927483999484997,0.00373338303708926,0.0274960020893147,"STX16-NPEPL1"
"MSTRG.7824","gene",0.847407233043566,0.00375834457406543,0.0276413436824172,"."
"MSTRG.3132","gene",0.897799954027291,0.00377218364372833,0.0277045932056048,"EMP1"
"MSTRG.8050","gene",0.885496468453102,0.00380989000490439,0.0279298806387031,"ERLEC1"
"MSTRG.13401","gene",0.863905808853514,0.00382167035382452,0.0279298806387031,"MRPL32"
"MSTRG.14132","gene",0.868631355474261,0.0038250787036842,0.0279298806387031,"SNAI2"
"MSTRG.1658","gene",0.892506619932929,0.00382961031109996,0.0279298806387031,"KIF5B"
"MSTRG.8909","gene",1.29623589408264,0.00383166006465285,0.0279298806387031,"C20orf27"
"MSTRG.5920","gene",1.0802326892654,0.00383454866560107,0.0279298806387031,"EIF5A"
"MSTRG.11742","gene",0.890955558714131,0.00387702468609086,0.0281687560208508,"MATR3"
"MSTRG.9116","gene",0.799443197807985,0.00388120673721559,0.0281687560208508,"TTPAL"
"MSTRG.6025","gene",1.15942773773646,0.00388332510196676,0.0281687560208508,"LLGL1"
"MSTRG.10554","gene",0.886597865281889,0.00391534517431036,0.0283621168243194,"MRPL47"
"MSTRG.7016","gene",1.13106161004871,0.0039312602941699,0.0284384465602879,"EEF2"
"MSTRG.13615","gene",0.864392677959715,0.00398125084778533,0.0287607301681542,"CCZ1P-OR7E38P"
"MSTRG.13615","gene",0.864392677959715,0.00398125084778533,0.0287607301681542,"ASNS"
"MSTRG.2603","gene",1.06991398307403,0.00399781878950645,0.0288229392852167,"RAB1B"
"MSTRG.2603","gene",1.06991398307403,0.00399781878950645,0.0288229392852167,"KLC2"
"MSTRG.14549","gene",0.868242067284558,0.00400076350895406,0.0288229392852167,"CHMP5"
"MSTRG.7677","gene",1.20667275781279,0.00401650277592758,0.0288969614681701,"ETFB"
"MSTRG.2529","gene",1.12754705699195,0.00402978056344261,0.0289530973090822,"OTUB1"
"MSTRG.7468","gene",1.12516096735109,0.00407005442841624,0.0291640171955715,"AXL"
"MSTRG.6245","gene",1.09528114448943,0.00407024513988485,0.0291640171955715,"CAVIN1"
"MSTRG.14767","gene",0.776242269518671,0.00407867603645307,0.0291640171955715,"NCBP1"
"MSTRG.4818","gene",0.878279384839907,0.00408119756518965,0.0291640171955715,"RSL24D1"
"MSTRG.11936","gene",1.19613002364672,0.00409254826936367,0.0291924385227248,"DBN1"
"MSTRG.14286","gene",0.926953793905923,0.00409745413793106,0.0291924385227248,"YWHAZ"
"MSTRG.14675","gene",0.893443060969871,0.00410563091330962,0.0291924385227248,"PSAT1"
"MSTRG.3046","gene",1.13419281865142,0.00410725685720637,0.0291924385227248,"P3H3"
"MSTRG.3282","gene",0.930232603587062,0.00411631693182979,0.0292175623295516,"LIMA1"
"MSTRG.1237","gene",1.12323446629864,0.00416095939869909,0.0294948435661137,"QSOX1"
"MSTRG.5066","gene",1.14878408706237,0.00421305397036364,0.0298241357366572,"CIB1"
"MSTRG.5725","gene",2.39638555073846,0.00422147364720726,0.0298437869604706,"TAF1C"
"MSTRG.5938","gene",1.16669380944195,0.00424857192737271,0.0299952581467916,"NAA38"
"MSTRG.7174","gene",0.873921676636957,0.00428605576838148,0.0302130606046125,"."
"MSTRG.9029","gene",1.08998660597582,0.00430213400751023,0.0302130606046125,"AHCY"
"MSTRG.14410","gene",1.2173366605214,0.00430613946550418,0.0302130606046125,"GSDMD"
"MSTRG.3640","gene",0.877933257436528,0.00430623076146863,0.0302130606046125,"VPS29"
"MSTRG.6656","gene",1.18930857861512,0.00430798935247312,0.0302130606046125,"FAAP100"
"MSTRG.9061","gene",1.15460757980904,0.00434762631631891,0.0304506595505886,"EPB41L1"
"MSTRG.10259","gene",0.625241864357051,0.00438256679594717,0.0306547793875247,"ABI3BP"
"MSTRG.13528","gene",0.934065249133796,0.00439937378241306,0.0306927975711321,"YWHAG"
"MSTRG.539","gene",0.836640632738,0.00440172662565275,0.0306927975711321,"MAGOH"
"MSTRG.2751","gene",0.899069146244613,0.00441199694408978,0.0306927975711321,"PRCP"
"MSTRG.8064","gene",0.854215010777772,0.00441477087863218,0.0306927975711321,"CFAP36"
"MSTRG.14449","gene",1.0936526999091,0.00441702325106497,0.0306927975711321,"RPL8"
"MSTRG.7405","gene",0.90871125054981,0.00443096075191862,0.0307492394437607,"ZNF146"
"MSTRG.13645","gene",1.14557775022038,0.00445966275193133,0.0308736084313085,"MCM7"
"MSTRG.8275","gene",0.759699239047802,0.00446055916065047,0.0308736084313085,"MITD1"
"MSTRG.1699","gene",0.76883393243035,0.00447345630998497,0.030886558341136,"DEPP1"
"MSTRG.9776","gene",1.13516044253248,0.00447411189283475,0.030886558341136,"CRELD2"
"MSTRG.6763","gene",1.11113904817203,0.00450034551054457,0.0310271539240674,"TUBB6"
"MSTRG.26","gene",1.29755412696445,0.00452316605656045,0.0311438829519422,"DVL1"
"MSTRG.9865","gene",0.771252570747587,0.00453185289281188,0.0311631184618846,"SLC6A6"
"MSTRG.4760","gene",0.925443731320813,0.00456267732306803,0.0313343346550438,"PDIA3"
"MSTRG.3164","gene",0.471986884398255,0.00457213085059893,0.0313585316964555,"BCAT1"
"MSTRG.7535","gene",1.15354760766969,0.00459006559407904,0.0314407601832772,"TOMM40"
"MSTRG.10350","gene",1.1526017884133,0.00459983603995817,0.0314506874725245,"PLXNA1"
"MSTRG.7935","gene",0.887213285928339,0.00460341000448827,0.0314506874725245,"GPN1"
"MSTRG.14146","gene",1.15858645274608,0.0046177442153883,0.0314685274363325,"PENK"
"MSTRG.7607","gene",1.10519776418419,0.00461792308823639,0.0314685274363325,"RPL18"
"MSTRG.6739","gene",0.878321023378978,0.00463127410868114,0.0315188899442804,"EPB41L3"
"MSTRG.5912","gene",1.08531336423613,0.00464962244859679,0.0316030893421335,"CTDNEP1"
"MSTRG.12298","gene",0.898937627146192,0.00467014751924,0.0317018486286792,"POLR1C"
"MSTRG.12587","gene",0.875496340101958,0.00468884879718445,0.0317879903070659,"UTRN"
"MSTRG.2998","gene",0.888384823989558,0.00470685728531595,0.0318692206462877,"ADIPOR2"
"MSTRG.6517","gene",0.891603659811217,0.00472458976146006,0.0319483768012798,"WIPI1"
"MSTRG.6814","gene",0.928107680035113,0.00473547733042046,0.0319811036057004,"GALNT1"
"MSTRG.15563","gene",1.1556476289066,0.00475363712583232,0.0320627973487262,"CCNQ"
"MSTRG.794","gene",0.894150518542107,0.00476803507721946,0.0321189420233586,"CAPZA1"
"MSTRG.10694","gene",1.29406925272689,0.00478700311016289,0.0321653060261208,"SPON2"
"MSTRG.7071","gene",1.2941210693413,0.00478708317748811,0.0321653060261208,"XAB2"
"MSTRG.5871","gene",1.12225204273214,0.00481152996441625,0.0322885411825294,"SPAG7"
"MSTRG.5871","gene",1.12225204273214,0.00481152996441625,0.0322885411825294,"CAMTA2"
"MSTRG.2503","gene",1.16998458911222,0.00484188619416503,0.0324510699553165,"UBXN1"
"MSTRG.6975","gene",1.22177724210367,0.00486675384847168,0.032576448545213,"PLEKHJ1"
"MSTRG.9433","gene",1.2679167380346,0.00489771004544881,0.0327422133000421,"BID"
"MSTRG.156","gene",1.14214018113852,0.00490495283133208,0.0327492305203081,"FBLIM1"
"MSTRG.5251","gene",1.1692555792683,0.00494344192482599,0.0329645912969481,"NMRAL1"
"MSTRG.6925","gene",1.13629323113442,0.00498079358256498,0.0331718343382917,"BSG"
"MSTRG.5811","gene",0.913063823286594,0.00499633302399105,0.0331849260618518,"YWHAE"
"MSTRG.5605","gene",1.19418099865045,0.00499992390670101,0.0331849260618518,"RIPOR1"
"MSTRG.13828","gene",0.942775709931338,0.00500161290654322,0.0331849260618518,"CALD1"
"MSTRG.2156","gene",1.25566753544426,0.00501292272464582,0.0331849260618518,"RNH1"
"MSTRG.10115","gene",1.15803306812008,0.00501413689928509,0.0331849260618518,"TWF2"
"MSTRG.2201","gene",1.77766825958194,0.00502471311486896,0.0332133536892838,"PHLDA2"
"MSTRG.14970","gene",1.18875575303622,0.00503479750442759,0.0332384634249851,"USP20"
"MSTRG.3701","gene",1.11940619772543,0.00504687670935688,0.0332766633903731,"PXN"
"MSTRG.15592","gene",1.16072616736913,0.00505927536094108,0.0333168718663219,"SLC10A3"
"MSTRG.1423","gene",0.859276378275602,0.00508178936985881,0.0334235101838475,"AIDA"
"MSTRG.1667","gene",0.865408248144767,0.00509971236979423,0.0334986341737615,"NRP1"
"MSTRG.2584","gene",1.10795541775365,0.00510772048370867,0.0334986341737615,"RELA"
"MSTRG.10255","gene",0.837152773801175,0.00511221591872646,0.0334986341737615,"TMEM45A"
"MSTRG.7296","gene",1.71596452145952,0.00513488909218085,0.0335744574489555,"TMEM59L"
"MSTRG.7398","gene",1.12681430505483,0.00514111714516119,0.0335744574489555,"TBCB"
"MSTRG.3486","gene",0.878384508753447,0.00514283482103894,0.0335744574489555,"GLIPR1"
"MSTRG.12117","gene",1.13450595499735,0.00517780182929861,0.0337610555774736,"HLA-H"
"MSTRG.11731","gene",0.924175714398206,0.00519107175122802,0.0338058958380465,"HSPA9"
"MSTRG.5987","gene",1.43323935558348,0.00523652454064938,0.0340002942180139,"ZNF286A"
"MSTRG.602","gene",0.884153932871843,0.00523715137073877,0.0340002942180139,"GNG12"
"MSTRG.11592","gene",0.86484462350041,0.00524310887727353,0.0340002942180139,"PJA2"
"MSTRG.9403","gene",1.35928811557896,0.00524667168051396,0.0340002942180139,"FAM207A"
"MSTRG.14364","gene",0.863193439095435,0.00525307117551388,0.0340002942180139,"WASHC5"
"MSTRG.2185","gene",1.15815915505228,0.0052843080284154,0.0341606611910276,"CTSD"
"MSTRG.10700","gene",1.16675885703544,0.00532597819486702,0.0343481395614288,"MAEA"
"MSTRG.11872","gene",0.841086185795572,0.00532630000763457,0.0343481395614288,"CCNG1"
"MSTRG.5575","gene",0.913132165846569,0.00536440240384506,0.034547208624117,"CDH11"
"MSTRG.9098","gene",0.348245540767338,0.0053702355312073,0.034547208624117,"RALGAPB"
"MSTRG.11017","gene",0.90411524589362,0.00538665597671995,0.0346107373084995,"RPL34"
